거래일자,시장ID,종목코드,종목명,시각,결제월,결제월번호,종가
"20170405","DRV","KR4101M60001","코스피200 F 201706","0900","201706","1","281.4"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0901","201706","1","281.35"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0902","201706","1","281.4"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0903","201706","1","281.4"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0904","201706","1","281.6"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0905","201706","1","281.6"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0906","201706","1","281.7"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0907","201706","1","281.8"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0908","201706","1","281.65"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0909","201706","1","281.55"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0910","201706","1","281.5"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0911","201706","1","281.4"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0912","201706","1","281.4"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0913","201706","1","281.3"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0914","201706","1","281.25"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0915","201706","1","281.3"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0916","201706","1","281.4"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0917","201706","1","281.35"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0918","201706","1","281.2"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0919","201706","1","281.3"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0920","201706","1","281.25"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0921","201706","1","281.2"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0922","201706","1","281.2"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0923","201706","1","281.2"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0924","201706","1","281.25"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0925","201706","1","281.15"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0926","201706","1","281.25"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0927","201706","1","281.2"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0928","201706","1","281.35"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0929","201706","1","281.3"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0930","201706","1","281.3"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0931","201706","1","281.3"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0932","201706","1","281.45"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0933","201706","1","281.4"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0934","201706","1","281.4"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0935","201706","1","281.35"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0936","201706","1","281.4"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0937","201706","1","281.4"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0938","201706","1","281.4"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0939","201706","1","281.4"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0940","201706","1","281.35"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0941","201706","1","281.3"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0942","201706","1","281.35"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0943","201706","1","281.35"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0944","201706","1","281.5"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0945","201706","1","281.6"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0946","201706","1","281.5"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0947","201706","1","281.5"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0948","201706","1","281.45"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0949","201706","1","281.4"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0950","201706","1","281.45"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0951","201706","1","281.5"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0952","201706","1","281.45"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0953","201706","1","281.45"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0954","201706","1","281.4"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0955","201706","1","281.4"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0956","201706","1","281.55"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0957","201706","1","281.55"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0958","201706","1","281.4"
"20170405","DRV","KR4101M60001","코스피200 F 201706","0959","201706","1","281.4"
"20170405","DRV","KR4101M60001","코스피200 F 201706","1000","201706","1","281.5"
"20170405","DRV","KR4101M60001","코스피200 F 201706","1001","201706","1","281.55"
"20170405","DRV","KR4101M60001","코스피200 F 201706","1002","201706","1","281.5"
"20170405","DRV","KR4101M60001","코스피200 F 201706","1003","201706","1","281.5"
"20170405","DRV","KR4101M60001","코스피200 F 201706","1004","201706","1","281.55"
"20170405","DRV","KR4101M60001","코스피200 F 201706","1005","201706","1","281.55"
